Line_Item_ID,Date,Credit_Card_Number,Quantity,Menu_Item
67015,10/22/18,9.51E+15,1,truffle butter ramen
67016,10/22/18,9.51E+15,1,truffle butter ramen
67017,10/22/18,4.63167E+15,1,soft-shell miso crab ramen
67018,10/22/18,4.63167E+15,1,soft-shell miso crab ramen
67019,10/22/18,8.1912E+15,1,miso crab ramen
67020,10/22/18,8.1912E+15,1,miso crab ramen
67021,10/22/18,3.89652E+15,1,vegetarian curry + king trumpet mushroom ramen
67022,10/22/18,3.89652E+15,1,vegetarian curry + king trumpet mushroom ramen
67023,10/22/18,8.83132E+15,1,vegetarian spicy miso
67024,10/22/18,8.83132E+15,1,vegetarian spicy miso
67025,10/22/18,2.74163E+15,1,truffle butter ramen
67026,10/22/18,2.74163E+15,1,truffle butter ramen
67027,10/22/18,3.14239E+15,1,burnt garlic tonkotsu ramen
67028,10/22/18,3.14239E+15,1,burnt garlic tonkotsu ramen
67029,10/22/18,4.0001E+15,2,nagomi shoyu
67030,10/22/18,4.0001E+15,2,nagomi shoyu
67031,10/22/18,4.31876E+15,1,shio ramen
67032,10/22/18,4.31876E+15,1,shio ramen
67033,10/22/18,7.86674E+15,1,nagomi shoyu
67034,10/22/18,7.86674E+15,1,nagomi shoyu
67035,10/22/18,4.4299E+15,4,miso crab ramen
67036,10/22/18,4.4299E+15,4,miso crab ramen
67037,10/22/18,6.82688E+15,1,vegetarian spicy miso
67038,10/22/18,6.82688E+15,1,vegetarian spicy miso
67039,10/22/18,2.32744E+15,3,nagomi shoyu
67040,10/22/18,2.32744E+15,3,nagomi shoyu
67041,10/22/18,1.63841E+15,1,tori paitan ramen
67042,10/22/18,1.63841E+15,1,tori paitan ramen
67043,10/22/18,8.35796E+15,1,truffle butter ramen
67044,10/22/18,8.35796E+15,1,truffle butter ramen
67045,10/22/18,4.14163E+15,1,vegetarian spicy miso
67046,10/22/18,4.14163E+15,1,vegetarian spicy miso
67047,10/22/18,7.53549E+15,1,tonkotsu ramen
67048,10/22/18,7.53549E+15,1,tonkotsu ramen
67049,10/22/18,1.43558E+15,1,spicy miso ramen
67050,10/22/18,1.43558E+15,1,spicy miso ramen
67051,10/23/18,6.46558E+15,1,truffle butter ramen
67052,10/23/18,6.46558E+15,1,truffle butter ramen
67053,10/23/18,2.38552E+15,3,truffle butter ramen
67054,10/23/18,2.38552E+15,3,truffle butter ramen
67055,10/23/18,5.9373E+14,4,burnt garlic tonkotsu ramen
67056,10/23/18,5.9373E+14,4,burnt garlic tonkotsu ramen
67057,10/23/18,6.4264E+15,1,truffle butter ramen
67058,10/23/18,6.4264E+15,1,truffle butter ramen
67059,10/23/18,8.49677E+15,2,nagomi shoyu
67060,10/23/18,8.49677E+15,2,nagomi shoyu
67061,10/23/18,9.62366E+15,3,tori paitan ramen
67062,10/23/18,9.62366E+15,3,tori paitan ramen
67063,10/23/18,5.30836E+15,1,vegetarian spicy miso
67064,10/23/18,5.30836E+15,1,vegetarian spicy miso
67065,10/23/18,5.80402E+15,1,nagomi shoyu
67066,10/23/18,5.80402E+15,1,nagomi shoyu
67067,10/23/18,4.63343E+15,1,miso crab ramen
67068,10/23/18,4.63343E+15,1,miso crab ramen
67069,10/23/18,2.04812E+15,1,truffle butter ramen
67070,10/23/18,2.04812E+15,1,truffle butter ramen
67071,10/23/18,3.67142E+15,1,soft-shell miso crab ramen
67072,10/23/18,3.67142E+15,1,soft-shell miso crab ramen
67073,10/23/18,8.1076E+15,1,tonkotsu ramen
67074,10/23/18,8.1076E+15,1,tonkotsu ramen
67075,10/23/18,9.85728E+15,1,spicy miso ramen
67076,10/23/18,9.85728E+15,1,spicy miso ramen
67077,10/23/18,7.87994E+15,1,spicy miso ramen
67078,10/23/18,7.87994E+15,1,spicy miso ramen
67079,10/23/18,8.75989E+15,2,vegetarian curry + king trumpet mushroom ramen
67080,10/23/18,8.75989E+15,2,vegetarian curry + king trumpet mushroom ramen
67081,10/23/18,4.57465E+15,3,soft-shell miso crab ramen
67082,10/23/18,4.57465E+15,3,soft-shell miso crab ramen
67083,10/23/18,3.40304E+15,1,tori paitan ramen
67084,10/23/18,3.40304E+15,1,tori paitan ramen
67085,10/23/18,1.37041E+15,3,soft-shell miso crab ramen
67086,10/23/18,1.37041E+15,3,soft-shell miso crab ramen
67087,10/23/18,2.71803E+15,1,tori paitan ramen
67088,10/23/18,2.71803E+15,1,tori paitan ramen
67089,10/23/18,7.92479E+15,1,vegetarian curry + king trumpet mushroom ramen
67090,10/23/18,7.92479E+15,1,vegetarian curry + king trumpet mushroom ramen
67091,10/23/18,8.48647E+15,1,truffle butter ramen
67092,10/23/18,8.48647E+15,1,truffle butter ramen
67093,10/23/18,7.28789E+15,1,shio ramen
67094,10/23/18,7.28789E+15,1,shio ramen
67095,10/23/18,2.90857E+15,1,vegetarian curry + king trumpet mushroom ramen
67096,10/23/18,2.90857E+15,1,vegetarian curry + king trumpet mushroom ramen
67097,10/23/18,3.34199E+15,1,truffle butter ramen
67098,10/23/18,3.34199E+15,1,truffle butter ramen
67099,10/23/18,3.27826E+15,1,soft-shell miso crab ramen
67100,10/23/18,3.27826E+15,1,soft-shell miso crab ramen
67101,10/23/18,2.72934E+14,1,tonkotsu ramen
67102,10/23/18,2.72934E+14,1,tonkotsu ramen
67103,10/24/18,1.22745E+15,3,spicy miso ramen
67104,10/24/18,1.22745E+15,3,spicy miso ramen
67105,10/24/18,3.39131E+14,1,vegetarian curry + king trumpet mushroom ramen
67106,10/24/18,3.39131E+14,1,vegetarian curry + king trumpet mushroom ramen
67107,10/24/18,5.31675E+15,1,shio ramen
67108,10/24/18,5.31675E+15,1,shio ramen
67109,10/24/18,1.33704E+15,2,vegetarian spicy miso
67110,10/24/18,1.33704E+15,2,vegetarian spicy miso
67111,10/24/18,3.88505E+15,1,tonkotsu ramen
67112,10/24/18,3.88505E+15,1,tonkotsu ramen
67113,10/24/18,3.51148E+15,1,soft-shell miso crab ramen
67114,10/24/18,3.51148E+15,1,soft-shell miso crab ramen
67115,10/24/18,8.91078E+15,1,burnt garlic tonkotsu ramen
67116,10/24/18,8.91078E+15,1,burnt garlic tonkotsu ramen
67117,10/24/18,4.22376E+15,2,burnt garlic tonkotsu ramen
67118,10/24/18,4.22376E+15,2,burnt garlic tonkotsu ramen
67119,10/24/18,8.34408E+15,1,spicy miso ramen
67120,10/24/18,8.34408E+15,1,spicy miso ramen
67121,10/24/18,6.69089E+15,3,tori paitan ramen
67122,10/24/18,6.69089E+15,3,tori paitan ramen
67123,10/24/18,9.9657E+15,1,tori paitan ramen
67124,10/24/18,9.9657E+15,1,tori paitan ramen
67125,10/24/18,7.98914E+15,1,truffle butter ramen
67126,10/24/18,7.98914E+15,1,truffle butter ramen
67127,10/24/18,8.12624E+15,1,shio ramen
67128,10/24/18,8.12624E+15,1,shio ramen
67129,10/24/18,2.75578E+15,1,vegetarian curry + king trumpet mushroom ramen
67130,10/24/18,2.75578E+15,1,vegetarian curry + king trumpet mushroom ramen
67131,10/24/18,4.2849E+15,1,truffle butter ramen
67132,10/24/18,4.2849E+15,1,truffle butter ramen
67133,10/24/18,4.71536E+15,3,vegetarian spicy miso
67134,10/24/18,4.71536E+15,3,vegetarian spicy miso
67135,10/24/18,2.93234E+15,1,truffle butter ramen
67136,10/24/18,2.93234E+15,1,truffle butter ramen
67137,10/24/18,6.84776E+15,1,tori paitan ramen
67138,10/24/18,6.84776E+15,1,tori paitan ramen
67139,10/24/18,7.7864E+15,4,vegetarian spicy miso
67140,10/24/18,7.7864E+15,4,vegetarian spicy miso
67141,10/24/18,9.241E+15,1,truffle butter ramen
67142,10/24/18,9.241E+15,1,truffle butter ramen
67143,10/24/18,8.2623E+15,1,vegetarian curry + king trumpet mushroom ramen
67144,10/24/18,8.2623E+15,1,vegetarian curry + king trumpet mushroom ramen
67145,10/24/18,5.13126E+15,1,shio ramen
67146,10/24/18,5.13126E+15,1,shio ramen
67147,10/24/18,4.46018E+15,1,spicy miso ramen
67148,10/24/18,4.46018E+15,1,spicy miso ramen
67149,10/24/18,5.44272E+15,3,vegetarian curry + king trumpet mushroom ramen
67150,10/24/18,5.44272E+15,3,vegetarian curry + king trumpet mushroom ramen
67151,10/24/18,8.45213E+15,1,vegetarian spicy miso
67152,10/24/18,8.45213E+15,1,vegetarian spicy miso
67153,10/24/18,3.68077E+15,1,miso crab ramen
67154,10/24/18,3.68077E+15,1,miso crab ramen
67155,10/24/18,5.58749E+15,1,spicy miso ramen
67156,10/24/18,5.58749E+15,1,spicy miso ramen
67157,10/24/18,7.03921E+15,1,vegetarian spicy miso
67158,10/24/18,7.03921E+15,1,vegetarian spicy miso
67159,10/24/18,9.22595E+15,1,shio ramen
67160,10/24/18,9.22595E+15,1,shio ramen
67161,10/24/18,2.72251E+15,1,spicy miso ramen
67162,10/24/18,2.72251E+15,1,spicy miso ramen
67163,10/24/18,5.78522E+15,1,truffle butter ramen
67164,10/24/18,5.78522E+15,1,truffle butter ramen
67165,10/24/18,1.24284E+15,1,soft-shell miso crab ramen
67166,10/24/18,1.24284E+15,1,soft-shell miso crab ramen
67167,10/24/18,9.56276E+15,1,tori paitan ramen
67168,10/24/18,9.56276E+15,1,tori paitan ramen
67169,10/24/18,3.95938E+15,1,burnt garlic tonkotsu ramen
67170,10/24/18,3.95938E+15,1,burnt garlic tonkotsu ramen
67171,10/24/18,4.96797E+15,1,tori paitan ramen
67172,10/24/18,4.96797E+15,1,tori paitan ramen
67173,10/24/18,1.76596E+15,1,tonkotsu ramen
67174,10/24/18,1.76596E+15,1,tonkotsu ramen
67175,10/24/18,5.22925E+15,1,vegetarian curry + king trumpet mushroom ramen
67176,10/24/18,5.22925E+15,1,vegetarian curry + king trumpet mushroom ramen
67177,10/24/18,9.74813E+15,1,shio ramen
67178,10/24/18,9.74813E+15,1,shio ramen
67179,10/24/18,3.60414E+15,1,vegetarian spicy miso
67180,10/24/18,3.60414E+15,1,vegetarian spicy miso
67181,10/24/18,9.08887E+15,4,soft-shell miso crab ramen
67182,10/24/18,9.08887E+15,4,soft-shell miso crab ramen
67183,10/24/18,3.79626E+15,1,tonkotsu ramen
67184,10/24/18,3.79626E+15,1,tonkotsu ramen
67185,10/24/18,1.6787E+14,1,tonkotsu ramen
67186,10/24/18,1.6787E+14,1,tonkotsu ramen
67187,10/24/18,4.07113E+15,1,nagomi shoyu
67188,10/24/18,4.07113E+15,1,nagomi shoyu
67189,10/24/18,4.5846E+15,4,vegetarian curry + king trumpet mushroom ramen
67190,10/24/18,4.5846E+15,4,vegetarian curry + king trumpet mushroom ramen
67191,10/24/18,2.07588E+15,1,nagomi shoyu
67192,10/24/18,2.07588E+15,1,nagomi shoyu
67193,10/24/18,9.52358E+15,1,soft-shell miso crab ramen
67194,10/24/18,9.52358E+15,1,soft-shell miso crab ramen
67195,10/24/18,1.77171E+15,1,vegetarian spicy miso
67196,10/24/18,1.77171E+15,1,vegetarian spicy miso
67197,10/24/18,1.71014E+15,1,tonkotsu ramen
67198,10/24/18,1.71014E+15,1,tonkotsu ramen
67199,10/24/18,5.34492E+15,4,burnt garlic tonkotsu ramen
67200,10/24/18,5.34492E+15,4,burnt garlic tonkotsu ramen
67201,10/24/18,2.17802E+14,1,soft-shell miso crab ramen
67202,10/24/18,2.17802E+14,1,soft-shell miso crab ramen
67203,10/24/18,5.29075E+15,1,tori paitan ramen
67204,10/24/18,5.29075E+15,1,tori paitan ramen
67205,10/24/18,3.83983E+15,4,truffle butter ramen
67206,10/24/18,3.83983E+15,4,truffle butter ramen
67207,10/24/18,2.40372E+15,1,shio ramen
67208,10/24/18,2.40372E+15,1,shio ramen
67209,10/24/18,7.29967E+15,1,burnt garlic tonkotsu ramen
67210,10/24/18,7.29967E+15,1,burnt garlic tonkotsu ramen
67211,10/24/18,8.06396E+15,1,tori paitan ramen
67212,10/24/18,8.06396E+15,1,tori paitan ramen
67213,10/24/18,9.4805E+15,1,burnt garlic tonkotsu ramen
67214,10/24/18,9.4805E+15,1,burnt garlic tonkotsu ramen
67215,10/24/18,9.71574E+15,1,nagomi shoyu
67216,10/24/18,9.71574E+15,1,nagomi shoyu
67217,10/24/18,3.37606E+15,1,tori paitan ramen
67218,10/24/18,3.37606E+15,1,tori paitan ramen
67219,10/24/18,2.54434E+15,1,vegetarian spicy miso
67220,10/24/18,2.54434E+15,1,vegetarian spicy miso
67221,10/24/18,5.63061E+15,1,soft-shell miso crab ramen
67222,10/24/18,5.63061E+15,1,soft-shell miso crab ramen
67223,10/24/18,7.91147E+15,1,tonkotsu ramen
67224,10/24/18,7.91147E+15,1,tonkotsu ramen
67225,10/24/18,8.1829E+15,4,spicy miso ramen
67226,10/24/18,8.1829E+15,4,spicy miso ramen
67227,10/24/18,8.45095E+15,1,truffle butter ramen
67228,10/24/18,8.45095E+15,1,truffle butter ramen
67229,10/24/18,1.58846E+14,1,shio ramen
67230,10/24/18,1.58846E+14,1,shio ramen
67231,10/24/18,2.14828E+15,1,soft-shell miso crab ramen
67232,10/24/18,2.14828E+15,1,soft-shell miso crab ramen
67233,10/24/18,5.12193E+15,1,soft-shell miso crab ramen
67234,10/24/18,5.12193E+15,1,soft-shell miso crab ramen
67235,10/24/18,5.93148E+15,3,shio ramen
67236,10/24/18,5.93148E+15,3,shio ramen
67237,10/25/18,1.59559E+15,2,spicy miso ramen
67238,10/25/18,1.59559E+15,2,spicy miso ramen
67239,10/25/18,8.70476E+15,1,tori paitan ramen
67240,10/25/18,8.70476E+15,1,tori paitan ramen
67241,10/25/18,9.76155E+15,2,soft-shell miso crab ramen
67242,10/25/18,9.76155E+15,2,soft-shell miso crab ramen
67243,10/25/18,2.11874E+15,1,vegetarian spicy miso
67244,10/25/18,2.11874E+15,1,vegetarian spicy miso
67245,10/25/18,7.82992E+15,1,spicy miso ramen
67246,10/25/18,7.82992E+15,1,spicy miso ramen
67247,10/25/18,2.47314E+15,1,burnt garlic tonkotsu ramen
67248,10/25/18,2.47314E+15,1,burnt garlic tonkotsu ramen
67249,10/25/18,1.9888E+15,1,miso crab ramen
67250,10/25/18,1.9888E+15,1,miso crab ramen
67251,10/25/18,8.59172E+15,2,soft-shell miso crab ramen
67252,10/25/18,8.59172E+15,2,soft-shell miso crab ramen
67253,10/25/18,9.5311E+15,1,tori paitan ramen
67254,10/25/18,9.5311E+15,1,tori paitan ramen
67255,10/25/18,1.19035E+15,1,miso crab ramen
67256,10/25/18,1.19035E+15,1,miso crab ramen
67257,10/25/18,4.57927E+15,1,vegetarian spicy miso
67258,10/25/18,4.57927E+15,1,vegetarian spicy miso
67259,10/25/18,1.49501E+15,1,soft-shell miso crab ramen
67260,10/25/18,1.49501E+15,1,soft-shell miso crab ramen
67261,10/25/18,2.72467E+15,1,tori paitan ramen
67262,10/25/18,2.72467E+15,1,tori paitan ramen
67263,10/25/18,8.65408E+15,1,vegetarian curry + king trumpet mushroom ramen
67264,10/25/18,8.65408E+15,1,vegetarian curry + king trumpet mushroom ramen
67265,10/25/18,3.79688E+15,1,miso crab ramen
67266,10/25/18,3.79688E+15,1,miso crab ramen
67267,10/25/18,8.11254E+15,1,spicy miso ramen
67268,10/25/18,8.11254E+15,1,spicy miso ramen
67269,10/25/18,4.36995E+15,1,soft-shell miso crab ramen
67270,10/25/18,4.36995E+15,1,soft-shell miso crab ramen
67271,10/25/18,1.83466E+15,1,tonkotsu ramen
67272,10/25/18,1.83466E+15,1,tonkotsu ramen
67273,10/26/18,4.88817E+15,3,burnt garlic tonkotsu ramen
67274,10/26/18,4.88817E+15,3,burnt garlic tonkotsu ramen
67275,10/26/18,1.52027E+15,3,soft-shell miso crab ramen
67276,10/26/18,1.52027E+15,3,soft-shell miso crab ramen
67277,10/26/18,3.52927E+15,2,shio ramen
67278,10/26/18,3.52927E+15,2,shio ramen
67279,10/26/18,1.80273E+15,1,tonkotsu ramen
67280,10/26/18,1.80273E+15,1,tonkotsu ramen
67281,10/26/18,3.40387E+15,1,vegetarian spicy miso
67282,10/26/18,3.40387E+15,1,vegetarian spicy miso
67283,10/26/18,9.71853E+15,1,burnt garlic tonkotsu ramen
67284,10/26/18,9.71853E+15,1,burnt garlic tonkotsu ramen
67285,10/26/18,2.53524E+15,1,shio ramen
67286,10/26/18,2.53524E+15,1,shio ramen
67287,10/26/18,1.89804E+15,1,soft-shell miso crab ramen
67288,10/26/18,1.89804E+15,1,soft-shell miso crab ramen
67289,10/26/18,8.61786E+15,2,vegetarian curry + king trumpet mushroom ramen
67290,10/26/18,8.61786E+15,2,vegetarian curry + king trumpet mushroom ramen
67291,10/26/18,8.58576E+15,1,spicy miso ramen
67292,10/26/18,8.58576E+15,1,spicy miso ramen
67293,10/26/18,6.34204E+15,1,nagomi shoyu
67294,10/26/18,6.34204E+15,1,nagomi shoyu
67295,10/26/18,2.99186E+15,1,spicy miso ramen
67296,10/26/18,2.99186E+15,1,spicy miso ramen
67297,10/26/18,5.83461E+15,1,shio ramen
67298,10/26/18,5.83461E+15,1,shio ramen
67299,10/26/18,2.19442E+15,1,vegetarian spicy miso
67300,10/26/18,2.19442E+15,1,vegetarian spicy miso
67301,10/26/18,8.2637E+14,2,shio ramen
67302,10/26/18,8.2637E+14,2,shio ramen
67303,10/26/18,7.38443E+14,2,vegetarian spicy miso
67304,10/26/18,7.38443E+14,2,vegetarian spicy miso
67305,10/26/18,5.85888E+15,1,tori paitan ramen
67306,10/26/18,5.85888E+15,1,tori paitan ramen
67307,10/26/18,9.31393E+15,1,nagomi shoyu
67308,10/26/18,9.31393E+15,1,nagomi shoyu
67309,10/26/18,9.2928E+15,1,vegetarian spicy miso
67310,10/26/18,9.2928E+15,1,vegetarian spicy miso
67311,10/26/18,5.5177E+14,1,tonkotsu ramen
67312,10/26/18,5.5177E+14,1,tonkotsu ramen
67313,10/26/18,1.60395E+15,1,vegetarian curry + king trumpet mushroom ramen
67314,10/26/18,1.60395E+15,1,vegetarian curry + king trumpet mushroom ramen
67315,10/26/18,9.95074E+15,1,truffle butter ramen
67316,10/26/18,9.95074E+15,1,truffle butter ramen
67317,10/26/18,1.75516E+15,1,truffle butter ramen
67318,10/26/18,1.75516E+15,1,truffle butter ramen
67319,10/26/18,6.98473E+15,1,soft-shell miso crab ramen
67320,10/26/18,6.98473E+15,1,soft-shell miso crab ramen
67321,10/26/18,5.97264E+15,1,vegetarian spicy miso
67322,10/26/18,5.97264E+15,1,vegetarian spicy miso
67323,10/26/18,4.34925E+15,1,vegetarian spicy miso
67324,10/26/18,4.34925E+15,1,vegetarian spicy miso
67325,10/26/18,5.03242E+15,1,vegetarian spicy miso
67326,10/26/18,5.03242E+15,1,vegetarian spicy miso
67327,10/26/18,1.18427E+15,1,vegetarian curry + king trumpet mushroom ramen
67328,10/26/18,1.18427E+15,1,vegetarian curry + king trumpet mushroom ramen
67329,10/26/18,4.02507E+15,1,spicy miso ramen
67330,10/26/18,4.02507E+15,1,spicy miso ramen
67331,10/26/18,8.52842E+15,1,miso crab ramen
67332,10/26/18,8.52842E+15,1,miso crab ramen
67333,10/26/18,9.28977E+15,1,truffle butter ramen
67334,10/26/18,9.28977E+15,1,truffle butter ramen
67335,10/26/18,8.22941E+15,1,burnt garlic tonkotsu ramen
67336,10/26/18,8.22941E+15,1,burnt garlic tonkotsu ramen
67337,10/26/18,7.35138E+15,3,spicy miso ramen
67338,10/26/18,7.35138E+15,3,spicy miso ramen
67339,10/26/18,1.75218E+14,1,burnt garlic tonkotsu ramen
67340,10/26/18,1.75218E+14,1,burnt garlic tonkotsu ramen
67341,10/26/18,4.40959E+15,1,truffle butter ramen
67342,10/26/18,4.40959E+15,1,truffle butter ramen
67343,10/26/18,8.40002E+15,1,spicy miso ramen
67344,10/26/18,8.40002E+15,1,spicy miso ramen
67345,10/26/18,6.71194E+15,1,burnt garlic tonkotsu ramen
67346,10/26/18,6.71194E+15,1,burnt garlic tonkotsu ramen
67347,10/26/18,1.54844E+15,1,nagomi shoyu
67348,10/26/18,1.54844E+15,1,nagomi shoyu
67349,10/26/18,7.85059E+15,1,miso crab ramen
67350,10/26/18,7.85059E+15,1,miso crab ramen
67351,10/26/18,8.41852E+15,3,vegetarian curry + king trumpet mushroom ramen
67352,10/26/18,8.41852E+15,3,vegetarian curry + king trumpet mushroom ramen
67353,10/26/18,7.86935E+15,1,soft-shell miso crab ramen
67354,10/26/18,7.86935E+15,1,soft-shell miso crab ramen
67355,10/26/18,4.61874E+15,2,truffle butter ramen
67356,10/26/18,4.61874E+15,2,truffle butter ramen
67357,10/26/18,5.78115E+15,1,vegetarian spicy miso
67358,10/26/18,5.78115E+15,1,vegetarian spicy miso
67359,10/26/18,6.57959E+15,1,truffle butter ramen
67360,10/26/18,6.57959E+15,1,truffle butter ramen
67361,10/26/18,7.50134E+15,1,vegetarian spicy miso
67362,10/26/18,7.50134E+15,1,vegetarian spicy miso
67363,10/26/18,9.50592E+15,1,vegetarian spicy miso
67364,10/26/18,9.50592E+15,1,vegetarian spicy miso
67365,10/26/18,4.34987E+13,3,nagomi shoyu
67366,10/26/18,4.34987E+13,3,nagomi shoyu
67367,10/26/18,4.93015E+12,1,nagomi shoyu
67368,10/26/18,4.93015E+12,1,nagomi shoyu
67369,10/26/18,3.87342E+13,2,shio ramen
67370,10/26/18,3.87342E+13,2,shio ramen
67371,10/26/18,9.32196E+15,1,miso crab ramen
67372,10/26/18,9.32196E+15,1,miso crab ramen
67373,10/26/18,8.17676E+15,1,spicy miso ramen
67374,10/26/18,8.17676E+15,1,spicy miso ramen
67375,10/26/18,4.78617E+15,1,tonkotsu ramen
67376,10/26/18,4.78617E+15,1,tonkotsu ramen
67377,10/26/18,5.9356E+14,1,soft-shell miso crab ramen
67378,10/26/18,5.9356E+14,1,soft-shell miso crab ramen
67379,10/26/18,7.08209E+15,1,tori paitan ramen
67380,10/26/18,7.08209E+15,1,tori paitan ramen
67381,10/26/18,4.4152E+15,1,miso crab ramen
67382,10/26/18,4.4152E+15,1,miso crab ramen
67383,10/26/18,2.6244E+15,1,miso crab ramen
67384,10/26/18,2.6244E+15,1,miso crab ramen
67385,10/26/18,2.44461E+15,1,truffle butter ramen
67386,10/26/18,2.44461E+15,1,truffle butter ramen
67387,10/26/18,1.67901E+15,1,nagomi shoyu
67388,10/26/18,1.67901E+15,1,nagomi shoyu
67389,10/26/18,7.81988E+15,2,vegetarian curry + king trumpet mushroom ramen
67390,10/26/18,7.81988E+15,2,vegetarian curry + king trumpet mushroom ramen
67391,10/26/18,6.21532E+15,1,vegetarian spicy miso
67392,10/26/18,6.21532E+15,1,vegetarian spicy miso
67393,10/26/18,3.36276E+15,1,nagomi shoyu
67394,10/26/18,3.36276E+15,1,nagomi shoyu
67395,10/26/18,2.57783E+15,2,shio ramen
67396,10/26/18,2.57783E+15,2,shio ramen
67397,10/26/18,2.75642E+14,1,nagomi shoyu
67398,10/26/18,2.75642E+14,1,nagomi shoyu
67399,10/26/18,1.43728E+15,1,tonkotsu ramen
67400,10/26/18,1.43728E+15,1,tonkotsu ramen
67401,10/26/18,5.15442E+15,1,vegetarian curry + king trumpet mushroom ramen
67402,10/26/18,5.15442E+15,1,vegetarian curry + king trumpet mushroom ramen
67403,10/26/18,3.34186E+15,1,burnt garlic tonkotsu ramen
67404,10/26/18,3.34186E+15,1,burnt garlic tonkotsu ramen
67405,10/26/18,8.97E+15,1,spicy miso ramen
67406,10/26/18,8.97E+15,1,spicy miso ramen
67407,10/26/18,3.28917E+15,1,shio ramen
67408,10/26/18,3.28917E+15,1,shio ramen
67409,10/26/18,9.32557E+15,3,vegetarian spicy miso
67410,10/26/18,9.32557E+15,3,vegetarian spicy miso
67411,10/26/18,6.64928E+14,1,burnt garlic tonkotsu ramen
67412,10/26/18,6.64928E+14,1,burnt garlic tonkotsu ramen
67413,10/26/18,7.9778E+15,1,tonkotsu ramen
67414,10/26/18,7.9778E+15,1,tonkotsu ramen
67415,10/26/18,9.70905E+15,2,spicy miso ramen
67416,10/26/18,9.70905E+15,2,spicy miso ramen
67417,10/26/18,7.31641E+15,1,truffle butter ramen
67418,10/26/18,7.31641E+15,1,truffle butter ramen
67419,10/26/18,9.15716E+15,1,miso crab ramen
67420,10/26/18,9.15716E+15,1,miso crab ramen
67421,10/26/18,9.2783E+15,1,soft-shell miso crab ramen
67422,10/26/18,9.2783E+15,1,soft-shell miso crab ramen
67423,10/26/18,7.64563E+15,1,truffle butter ramen
67424,10/26/18,7.64563E+15,1,truffle butter ramen
67425,10/26/18,6.09317E+15,1,soft-shell miso crab ramen
67426,10/26/18,6.09317E+15,1,soft-shell miso crab ramen
67427,10/26/18,4.04428E+15,1,vegetarian curry + king trumpet mushroom ramen
67428,10/26/18,4.04428E+15,1,vegetarian curry + king trumpet mushroom ramen
67429,10/26/18,6.9098E+15,1,shio ramen
67430,10/26/18,6.9098E+15,1,shio ramen
67431,10/26/18,3.76566E+15,1,soft-shell miso crab ramen
67432,10/26/18,3.76566E+15,1,soft-shell miso crab ramen
67433,10/26/18,2.44406E+15,1,spicy miso ramen
67434,10/26/18,2.44406E+15,1,spicy miso ramen
67435,10/26/18,1.2533E+15,1,shio ramen
67436,10/26/18,1.2533E+15,1,shio ramen
67437,10/27/18,5.41047E+15,1,tori paitan ramen
67438,10/27/18,5.41047E+15,1,tori paitan ramen
67439,10/27/18,7.40983E+15,1,tori paitan ramen
67440,10/27/18,7.40983E+15,1,tori paitan ramen
67441,10/27/18,8.25484E+15,2,vegetarian spicy miso
67442,10/27/18,8.25484E+15,2,vegetarian spicy miso
67443,10/27/18,1.90497E+15,1,spicy miso ramen
67444,10/27/18,1.90497E+15,1,spicy miso ramen
67445,10/27/18,3.97811E+15,1,soft-shell miso crab ramen
67446,10/27/18,3.97811E+15,1,soft-shell miso crab ramen
67447,10/27/18,8.80641E+15,1,spicy miso ramen
67448,10/27/18,8.80641E+15,1,spicy miso ramen
67449,10/27/18,4.9124E+15,1,spicy miso ramen
67450,10/27/18,4.9124E+15,1,spicy miso ramen
67451,10/27/18,9.03599E+15,2,tori paitan ramen
67452,10/27/18,9.03599E+15,2,tori paitan ramen
67453,10/27/18,9.67266E+15,1,tori paitan ramen
67454,10/27/18,9.67266E+15,1,tori paitan ramen
67455,10/27/18,2.31942E+15,4,tonkotsu ramen
67456,10/27/18,2.31942E+15,4,tonkotsu ramen
67457,10/27/18,3.24763E+14,1,tori paitan ramen
67458,10/27/18,3.24763E+14,1,tori paitan ramen
67459,10/27/18,7.35995E+15,1,tonkotsu ramen
67460,10/27/18,7.35995E+15,1,tonkotsu ramen
67461,10/27/18,8.58749E+15,1,vegetarian spicy miso
67462,10/27/18,8.58749E+15,1,vegetarian spicy miso
67463,10/27/18,6.26777E+15,1,nagomi shoyu
67464,10/27/18,6.26777E+15,1,nagomi shoyu
67465,10/27/18,8.44792E+15,1,soft-shell miso crab ramen
67466,10/27/18,8.44792E+15,1,soft-shell miso crab ramen
67467,10/27/18,6.67001E+15,1,spicy miso ramen
67468,10/27/18,6.67001E+15,1,spicy miso ramen
67469,10/27/18,9.33901E+15,1,shio ramen
67470,10/27/18,9.33901E+15,1,shio ramen
67471,10/27/18,6.9721E+15,1,vegetarian spicy miso
67472,10/27/18,6.9721E+15,1,vegetarian spicy miso
67473,10/27/18,9.72887E+15,1,shio ramen
67474,10/27/18,9.72887E+15,1,shio ramen
67475,10/27/18,4.19757E+15,1,spicy miso ramen
67476,10/27/18,4.19757E+15,1,spicy miso ramen
67477,10/27/18,1.22261E+15,1,vegetarian spicy miso
67478,10/27/18,1.22261E+15,1,vegetarian spicy miso
67479,10/27/18,8.67158E+15,1,burnt garlic tonkotsu ramen
67480,10/27/18,8.67158E+15,1,burnt garlic tonkotsu ramen
67481,10/27/18,3.87387E+15,1,vegetarian spicy miso
